motherboard_id,product_id,socket_per_cpu,form_factor,ram_slots,max_ram,color
330101,131417,AM4,ATX,4,64 GB,Black / Silver
330102,131418,AM4,ATX,4,64 GB,Black
330103,131419,AM4,ATX,4,64 GB,Black
330104,131420,AM4,Micro ATX,4,64 GB,Black / Silver
330105,131421,LGA1151,ATX,4,128 GB,Brown / Black
330106,131422,AM4,Micro ATX,4,64 GB,Black / Silver
330107,131423,AM4,ATX,4,128 GB,Black / Silver
330108,131424,AM4,Micro ATX,2,32 GB,Black / White
330109,131425,AM4,ATX,4,128 GB,Black / Gold
330110,131426,LGA1151,ATX,4,128 GB,Black
330111,131427,AM4,ATX,4,64 GB,Black
330112,131428,AM4,ATX,4,64 GB,Black / White
330113,131429,LGA1151,ATX,4,128 GB,Silver / Black
330114,131430,AM4,Micro ATX,2,32 GB,Black
330115,131431,AM4,Micro ATX,4,64 GB,Black / Gray
330116,131432,AM4,Mini ITX,2,64 GB,Black / Silver
330117,131433,AM4,ATX,4,128 GB,Black / Silver
330118,131434,AM4,Micro ATX,2,32 GB,Black / Red
330119,131435,AM4,Mini ITX,2,32 GB,Black / Silver
330120,131436,AM4,Mini ITX,2,32 GB,Black / Silver
330121,131437,AM4,ATX,4,64 GB,Red / Black
330122,131438,AM4,ATX,4,64 GB,Black / Silver
330123,131439,LGA1151,ATX,4,128 GB,Black / Silver
330124,131440,AM4,ATX,4,64 GB,Black
330125,131441,LGA1151,ATX,4,128 GB,Black
330126,131442,AM4,ATX,4,128 GB,Black / White
330127,131443,LGA1151,ATX,4,128 GB,Black / Silver
330128,131444,AM4,ATX,4,64 GB,Black / Silver
330129,131445,AM4,ATX,4,128 GB,Black / Silver
330130,131446,AM4,ATX,4,64 GB,Black / Silver
330131,131447,LGA1151,Micro ATX,4,64 GB,Black
330132,131448,AM4,Mini ITX,2,64 GB,Black
330133,131449,AM4,Micro ATX,2,32 GB,Black / White
330134,131450,AM4,ATX,4,128 GB,Black / Red
330135,131451,AM4,ATX,4,128 GB,Black / Silver
330136,131452,AM4,Mini ITX,2,32 GB,Black / Silver
330137,131453,AM4,ATX,4,128 GB,Black / Silver
330138,131454,AM4,ATX,4,64 GB,Red / Black
330139,131455,LGA1151,ATX,4,128 GB,Black / Silver
330140,131456,AM4,Micro ATX,4,64 GB,Black / White
330141,131457,AM4,ATX,4,128 GB,Black
330142,131458,AM4,Mini ITX,2,32 GB,Black / Red
330143,131459,AM4,Micro ATX,4,64 GB,Black / Silver
330144,131460,sTRX4,EATX,8,256 GB,Black
330145,131461,LGA1151,ATX,4,128 GB,Black / Silver
330146,131462,AM4,Micro ATX,2,32 GB,Black
330147,131463,AM4,ATX,4,128 GB,Black
330148,131464,AM4,Micro ATX,4,64 GB,Black / Silver
330149,131465,AM4,Micro ATX,4,128 GB,Black / Silver
330150,131466,AM4,Micro ATX,4,64 GB,Black
330151,131467,AM4,ATX,4,128 GB,Black / White
330152,131468,AM4,Micro ATX,2,32 GB,Black / White
330153,131469,AM4,ATX,4,128 GB,Black / Silver
330154,131470,LGA1151,Mini ITX,2,64 GB,Black / Silver
330155,131471,LGA1151,ATX,4,128 GB,Black / Silver
330156,131472,AM4,ATX,4,64 GB,Black / Silver
330157,131473,AM4,ATX,4,128 GB,Black / Silver
330158,131474,AM4,ATX,4,128 GB,Black / Gold
330159,131475,AM4,ATX,4,128 GB,Black
330160,131476,AM4,ATX,4,64 GB,Brown / Black
330161,131477,AM4,ATX,4,128 GB,Black / Silver
330162,131478,sTRX4,XL ATX,8,256 GB,Black / Silver
330163,131479,AM4,Micro ATX,4,64 GB,Black
330164,131480,LGA1151,Micro ATX,4,64 GB,Black / White
330165,131481,LGA1151,Micro ATX,4,64 GB,Black / Silver
330166,131482,LGA1151,ATX,4,128 GB,Black / Silver
330167,131483,AM4,Micro ATX,4,64 GB,Black / Silver
330168,131484,LGA1151,ATX,4,128 GB,Black / Red
330169,131485,AM4,ATX,4,128 GB,Black / Silver
330170,131486,AM4,Micro ATX,4,64 GB,Black / Gold
330171,131487,AM4,ATX,4,64 GB,Black / Silver
330172,131488,AM4,ATX,4,128 GB,Black
330173,131489,LGA1151,Micro ATX,2,32 GB,Black
330174,131490,LGA1151,ATX,4,64 GB,Black / Silver
330175,131491,AM4,Micro ATX,4,64 GB,Black
330176,131492,LGA1151,Mini ITX,2,64 GB,Black / Silver
330177,131493,AM4,Mini ITX,2,32 GB,Black
330178,131494,AM4,ATX,4,128 GB,Black / Silver
330179,131495,LGA1151,Micro ATX,4,128 GB,Black / Red
330180,131496,AM4,ATX,4,128 GB,Black / Silver
330181,131497,AM4,ATX,4,64 GB,Brown / Black
330182,131498,AM4,ATX,4,128 GB,Black / Silver
330183,131499,LGA1151,Micro ATX,4,64 GB,Silver / Black
330184,131500,AM4,ATX,4,128 GB,Black
330185,131501,AM4,ATX,4,128 GB,Black / Silver
330186,131502,LGA1151,Micro ATX,4,128 GB,Black / Silver
330187,131503,LGA1151,ATX,4,128 GB,Black
330188,131504,LGA1151,ATX,4,128 GB,Black / Gold
330189,131505,LGA1151,ATX,4,64 GB,Black / White
330190,131506,LGA1151,Micro ATX,2,32 GB,Black
330191,131507,LGA1151,ATX,4,128 GB,Silver / Black
330192,131508,AM4,ATX,4,64 GB,Black
330193,131509,LGA2011-3,EATX,8,64 GB,Black / Red
330194,131510,AM4,ATX,4,64 GB,Black
330195,131511,AM4,EATX,4,128 GB,Black / Silver
330196,131512,AM4,Micro ATX,2,32 GB,Brown / Black
330197,131513,AM4,Micro ATX,4,64 GB,Black
330198,131514,AM4,ATX,4,64 GB,Black
330199,131515,LGA1151,ATX,4,128 GB,Black / Silver
330200,131516,AM4,ATX,4,128 GB,Black
330201,131517,AM4,Mini DTX,2,64 GB,Black
330202,131518,AM4,Mini ITX,2,32 GB,Black / Red
330203,131519,LGA1151,ATX,4,128 GB,Black / Silver
330204,131520,sTR4,ATX,8,128 GB,Black / Silver
330205,131521,LGA1151,Mini ITX,2,64 GB,Black / Silver
330206,131522,LGA1151,ATX,4,128 GB,Black
330207,131523,LGA1151,ATX,4,128 GB,Black / Silver
330208,131524,AM4,ATX,4,64 GB,Black / Silver
330209,131525,AM4,ATX,4,64 GB,Red / Black
330210,131526,LGA1151,ATX,4,128 GB,Black / Silver
330211,131527,AM4,ATX,4,128 GB,Black / Silver
330212,131528,LGA1151,EATX,4,128 GB,Black
330213,131529,LGA1151,Mini ITX,2,64 GB,Black / Silver
330214,131530,LGA1151,ATX,4,64 GB,Black / Red
330215,131531,LGA1151,ATX,4,64 GB,Brown
330216,131532,AM4,Micro ATX,4,64 GB,Black / White
330217,131533,2 x LGA2011-3,SSI EEB,16,1024 GB,Black / Gold
330218,131534,AM4,ATX,4,64 GB,Black / Silver
330219,131535,LGA1151,EATX,4,128 GB,Black
330220,131536,AM4,ATX,4,64 GB,Black / White
330221,131537,LGA1151,Micro ATX,2,32 GB,Black
330222,131538,sTRX4,ATX,8,256 GB,Black
330223,131539,AM4,ATX,4,64 GB,Black / Red
330224,131540,LGA1151,ATX,4,128 GB,Black / Silver
330225,131541,sTRX4,ATX,8,256 GB,Black / Orange
330226,131542,LGA1151,ATX,4,64 GB,Black / Orange
330227,131543,AM4,Micro ATX,2,32 GB,Black / Silver
330228,131544,AM4,ATX,4,64 GB,Black / Silver
330229,131545,LGA1151,ATX,4,128 GB,Black / Silver
330230,131546,LGA1151,ATX,4,128 GB,Black / Silver
330231,131547,AM4,EATX,4,128 GB,Black
330232,131548,LGA2066,EATX,8,128 GB,Black
330233,131549,LGA1151,ATX,4,128 GB,Black / Silver
330234,131550,LGA1151,ATX,4,64 GB,Black / Silver
330235,131551,LGA2066,XL ATX,8,256 GB,Black / Silver
330236,131552,LGA1151,ATX,4,128 GB,Black / Red
330237,131553,LGA1151,ATX,4,64 GB,Black / Silver
330238,131554,LGA1151,ATX,4,128 GB,Black
330239,131555,AM4,Mini ITX,2,32 GB,Black / Silver
330240,131556,LGA1151,Mini ITX,2,32 GB,Black / Silver
330241,131557,AM4,ATX,4,64 GB,Black
330242,131558,AM4,ATX,4,64 GB,Black / Gold
330243,131559,AM4,ATX,4,64 GB,Black / Orange
330244,131560,LGA1151,ATX,4,64 GB,Black
330245,131561,LGA1151,Mini ITX,2,64 GB,Black / Silver
330246,131562,AM4,Mini ITX,2,32 GB,Black
330247,131563,2 x LGA2011-3,SSI EEB,8,512 GB,Black / Gold
330248,131564,AM3+,Micro ATX,4,32 GB,Black / Blue
330249,131565,AM4,Micro ATX,2,32 GB,Black
330250,131566,AM4,Micro ATX,2,32 GB,Red / Black
330251,131567,AM4,Mini ITX,2,32 GB,Black / Red
330252,131568,sTRX4,EATX,8,256 GB,Black / Silver
330253,131569,AM4,EATX,4,128 GB,Silver
330254,131570,LGA1151,ATX,4,64 GB,Black / Silver
330255,131571,AM4,ATX,4,64 GB,Black
330256,131572,LGA1150,Micro ATX,4,32 GB,
330257,131573,LGA1155,Micro ATX,2,8 GB,Green / Blue
330258,131574,LGA1151,Micro ATX,2,32 GB,Black / Orange
330259,131575,LGA1151,ATX,4,64 GB,White / Black
330260,131576,AM4,Micro ATX,4,64 GB,Black / White
330261,131577,FM1,Micro ATX,2,16 GB,
330262,131578,LGA1151,ATX,4,64 GB,Black / Silver
330263,131579,LGA1151,ATX,4,64 GB,Black / Silver
330264,131580,AM3+/AM3,Micro ATX,4,64 GB,Black
330265,131581,LGA1151,Micro ATX,4,128 GB,Black / Red
330266,131582,AM4,ATX,4,128 GB,Black / Silver
330267,131583,sTR4,EATX,8,128 GB,Black / Silver
330268,131584,AM4,ATX,4,64 GB,Black / Silver
330269,131585,AM4,Mini ITX,2,32 GB,Black / Silver
330270,131586,LGA1151,ATX,4,128 GB,Black / Silver
330271,131587,LGA2066,EATX,8,256 GB,Black / Silver
330272,131588,LGA2066,ATX,8,128 GB,Black
330273,131589,LGA1151,Mini ITX,2,32 GB,Black
330274,131590,LGA1151,Micro ATX,4,64 GB,Black / Silver
330275,131591,LGA1151,ATX,4,128 GB,Black / Red
330276,131592,AM4,Micro ATX,4,64 GB,White
330277,131593,AM4,ATX,4,128 GB,Black
330278,131594,LGA1151,ATX,4,64 GB,Brown / Black
330279,131595,AM4,ATX,4,64 GB,Black / Red
330280,131596,LGA1151,Micro ATX,2,32 GB,Black / Silver
330281,131597,LGA1151,EATX,4,128 GB,Black / Silver
330282,131598,sTRX4,ATX,8,256 GB,Black / Sandstone
330283,131599,AM4,ATX,4,64 GB,Black / Red
330284,131600,LGA1151,ATX,4,64 GB,Black / White
330285,131601,LGA1151,Micro ATX,4,128 GB,Black / Silver
330286,131602,sTR4,ATX,8,128 GB,Black / Silver
330287,131603,sTRX4,ATX,8,256 GB,Black / White
330288,131604,2 x LGA2011-3,EATX,16,2000 GB,Green / Black
330289,131605,AM4,ATX,4,64 GB,Black
330290,131606,LGA1151,Micro ATX,4,128 GB,Black / Gold
330291,131607,LGA1151,Micro ATX,2,32 GB,Black
330292,131608,sTR4,EATX,8,128 GB,Black
330293,131609,LGA1151,ATX,4,64 GB,Black / Red
330294,131610,sTR4,Micro ATX,4,64 GB,Black
330295,131611,LGA1151,ATX,4,64 GB,Black / Red
330296,131612,AM4,Micro ATX,2,32 GB,Black
330297,131613,LGA1151,ATX,4,64 GB,Black / White
330298,131614,AM4,Micro ATX,2,32 GB,Brown / Black
330299,131615,LGA1151,Mini ITX,2,32 GB,Black / Silver
330300,131616,LGA1151,ATX,4,64 GB,Black / Orange
330301,131617,AM4,Micro ATX,4,64 GB,Black
330302,131618,LGA1151,ATX,2,32 GB,Black
330303,131619,LGA1151,Mini ITX,2,32 GB,Black
330304,131620,AM4,Micro ATX,2,32 GB,Black / White
330305,131621,LGA1151,ATX,4,64 GB,
330306,131622,AM4,Micro ATX,2,32 GB,Black / Silver
330307,131623,AM4,Micro ATX,4,64 GB,Black
330308,131624,AM4,Micro ATX,2,32 GB,Black
330309,131625,sTR4,ATX,8,128 GB,Black / Silver
330310,131626,LGA1150,ATX,4,32 GB,Black / Red
330311,131627,AM4,Micro ATX,4,64 GB,Brown / Black
330312,131628,LGA1151,ATX,2,32 GB,Black
330313,131629,sTR4,EATX,8,128 GB,Black
330314,131630,AM4,ATX,4,64 GB,Black / White
330315,131631,LGA1151,Micro ATX,4,64 GB,Black
330316,131632,AM4,Mini ITX,2,32 GB,Black / Red
330317,131633,AM4,Micro ATX,4,64 GB,Red / Black
330318,131634,AM4,EATX,4,128 GB,Black / Silver
330319,131635,LGA1151,Mini ITX,2,32 GB,Black / Silver
330320,131636,AM4,ATX,4,64 GB,Black / Red
330321,131637,LGA1155,ATX,4,32 GB,Brown / Black
330322,131638,LGA1151,ATX,4,64 GB,Brown / Black
330323,131639,LGA1151,ATX,4,64 GB,Black / Silver
330324,131640,LGA1151,Micro ATX,4,64 GB,Silver / Black
330325,131641,AM3+,ATX,4,32 GB,Black / Red
330326,131642,AM4,Micro ATX,2,32 GB,Black / Red
330327,131643,LGA1151,ATX,4,128 GB,Black / Silver
330328,131644,AM4,ATX,4,64 GB,Black
330329,131645,LGA2011-3,ATX,8,128 GB,Black / Yellow
330330,131646,LGA1151,Micro ATX,2,32 GB,Black / Silver
330331,131647,AM4,ATX,4,128 GB,Black / Silver
330332,131648,AM3+,Micro ATX,4,32 GB,Blue / White
330333,131649,FM2,Micro ATX,2,16 GB,Brown / Black
330334,131650,LGA1151,ATX,4,128 GB,Silver / Black
330335,131651,AM4,ATX,4,64 GB,Black / Red
330336,131652,AM4,ATX,4,128 GB,Black
330337,131653,LGA1151,ATX,4,64 GB,Silver / Black
330338,131654,AM4,Micro ATX,4,64 GB,Black
330339,131655,AM4,Micro ATX,2,32 GB,Brown / Black
330340,131656,LGA1151,Micro ATX,4,64 GB,Black / Silver
330341,131657,sTRX4,EATX,8,256 GB,Black / Silver
330342,131658,LGA1151,Micro ATX,2,32 GB,Silver / Brown
330343,131659,LGA1151,Micro ATX,2,64 GB,Black
330344,131660,AM4,ATX,4,128 GB,Black / Silver
330345,131661,AM4,ATX,4,64 GB,Black / Red
330346,131662,LGA1151,ATX,4,128 GB,Black / Silver
330347,131663,AM4,ATX,4,64 GB,Black
330348,131664,LGA1151,ATX,4,128 GB,Black
330349,131665,AM4,ATX,4,128 GB,Black / Silver
330350,131666,FM2+,Micro ATX,2,32 GB,Black
330351,131667,LGA1151,ATX,4,64 GB,Black / Yellow
330352,131668,LGA1151,ATX,4,128 GB,Black / Red
330353,131669,sTRX4,ATX,8,256 GB,Black / Silver
330354,131670,AM4,ATX,4,64 GB,Black / Silver
330355,131671,LGA2066,ATX,8,256 GB,Silver / Black
330356,131672,LGA1151,ATX,4,64 GB,Black / Silver
330357,131673,LGA1151,Micro ATX,2,32 GB,Black / Gold
330358,131674,LGA1150,ATX,4,32 GB,Black / Gold
330359,131675,sTRX4,XL ATX,8,256 GB,Black / Silver
330360,131676,LGA1151,ATX,4,64 GB,Black / Red
330361,131677,LGA1151,Micro ATX,4,64 GB,Black / Gold
330362,131678,AM4,ATX,4,64 GB,Black
330363,131679,LGA1151,EATX,4,128 GB,Black / Silver
330364,131680,LGA1155,Micro ATX,4,32 GB,Black / Blue
330365,131681,AM3+,ATX,4,32 GB,Black / Blue
330366,131682,AM4,ATX,4,64 GB,Black / Orange
330367,131683,LGA1151,Mini ITX,2,32 GB,Black / Silver
330368,131684,LGA1151,ATX,4,128 GB,Black / Gold
330369,131685,AM4,ATX,4,64 GB,Black / White
330370,131686,AM4,ATX,4,64 GB,Black / Orange
330371,131687,LGA1151,ATX,4,64 GB,Black / Silver
330372,131688,LGA1151,ATX,2,32 GB,Brown / Black
330373,131689,AM4,ATX,4,64 GB,Black / Silver
330374,131690,AM4,Micro ATX,2,32 GB,Brown / Black
330375,131691,AM4,Micro ATX,4,64 GB,Black / White
330376,131692,LGA1151,Micro ATX,4,64 GB,Brown / Black
330377,131693,LGA1151,ATX,4,64 GB,Black / Red
330378,131694,LGA1151,ATX,4,64 GB,Black
330379,131695,LGA1151,Micro ATX,2,32 GB,Black / Silver
330380,131696,AM4,ATX,4,64 GB,Black / Gray
330381,131697,LGA1151,ATX,4,64 GB,Black / Orange
330382,131698,LGA1151,ATX,4,64 GB,Black
330383,131699,AM3+,ATX,4,32 GB,Black / Gray
330384,131700,LGA1151,ATX,4,128 GB,Black / Silver
330385,131701,LGA1151,ATX,4,64 GB,Black
330386,131702,LGA1151,ATX,4,64 GB,Black / Gray
330387,131703,LGA1151,Micro ATX,2,32 GB,Black / Orange
330388,131704,AM4,ATX,4,64 GB,Black
330389,131705,LGA1151,Micro ATX,2,32 GB,Black / Orange
330390,131706,AM4,Micro ATX,2,32 GB,Brown / Black
330391,131707,AM4,Micro ATX,4,64 GB,Black / Red
330392,131708,LGA2066,ATX,8,128 GB,White / Black
330393,131709,LGA1151,ATX,4,64 GB,Black / White
330394,131710,LGA1151,ATX,4,64 GB,White
330395,131711,LGA1151,ATX,4,64 GB,Black / Silver
330396,131712,FM2+,Micro ATX,2,32 GB,Brown / Black
330397,131713,LGA1151,ATX,4,64 GB,Black / Silver
330398,131714,AM4,Micro ATX,4,64 GB,Black / Gray
330399,131715,LGA1151,Micro ATX,4,64 GB,Black
330400,131716,AM4,Micro ATX,2,32 GB,Brown / Black
330401,131717,AM3+,ATX,4,32 GB,Black / Red
330402,131718,LGA2066,ATX,8,128 GB,
330403,131719,LGA1151,Micro ATX,2,32 GB,Black
330404,131720,LGA1151,Micro ATX,4,64 GB,Black / Silver
330405,131721,LGA1151,ATX,2,32 GB,Black / Yellow
330406,131722,LGA1151,Mini ITX,2,32 GB,Black / Gold
330407,131723,LGA1151,Micro ATX,2,32 GB,Black / Silver
330408,131724,LGA2066,EATX,8,256 GB,Black / Silver
330409,131725,sTR4,EATX,8,128 GB,Black / Silver
330410,131726,AM3+,Micro ATX,4,32 GB,Black
330411,131727,LGA1151,Micro ATX,2,32 GB,Black
330412,131728,LGA1151,Mini ITX,2,32 GB,Black / Silver
330413,131729,AM3+,ATX,4,64 GB,Brown / Black
330414,131730,LGA2011-3,EATX,8,128 GB,Black
330415,131731,AM4,Micro ATX,4,64 GB,Black / Silver
330416,131732,LGA1150,ATX,4,32 GB,Brown / Black
330417,131733,AM4,Micro ATX,4,64 GB,Black
330418,131734,LGA1151,EATX,2,64 GB,Black / Gold
330419,131735,AM4,EATX,4,64 GB,Black / Silver
330420,131736,LGA1151,Micro ATX,2,32 GB,Black / White
330421,131737,LGA1151,ATX,4,64 GB,Black / Silver
330422,131738,LGA1151,ATX,4,64 GB,Black / Silver
330423,131739,LGA1151,Micro ATX,2,32 GB,Black / Silver
330424,131740,LGA1151,ATX,4,64 GB,Black / Silver
330425,131741,AM4,ATX,4,128 GB,Black / Silver
330426,131742,sTRX4,ATX,8,256 GB,Black / Silver
330427,131743,AM4,ATX,4,128 GB,Black / Silver
330428,131744,LGA1151,ATX,4,64 GB,Black / Silver
330429,131745,AM4,Micro ATX,4,64 GB,Brown
330430,131746,AM4,ATX,4,64 GB,Black / White
330431,131747,LGA1151,ATX,4,64 GB,Silver / Black
330432,131748,LGA2066,ATX,8,128 GB,Black
330433,131749,LGA775,Mini ITX,2,4 GB,Green / Blue
330434,131750,LGA1151,Micro ATX,2,32 GB,White
330435,131751,LGA1151,Micro ATX,4,64 GB,Silver / Orange
330436,131752,LGA1151,Mini ITX,2,32 GB,Black / Silver
330437,131753,LGA1151,Micro ATX,2,32 GB,Black / Silver
330438,131754,LGA2066,ATX,8,128 GB,Black / Silver
330439,131755,AM4,Micro ATX,4,64 GB,Black / Silver
330440,131756,AM4,ATX,4,64 GB,White
330441,131757,LGA1151,Micro ATX,2,32 GB,Silver / Brown
330442,131758,LGA1150,Micro ATX,2,16 GB,Black / Blue
330443,131759,AM4,ATX,4,64 GB,Black / Red
330444,131760,LGA1151,Mini ITX,2,32 GB,Black / Silver
330445,131761,LGA1151,ATX,4,64 GB,Black / Red
330446,131762,AM4,Micro ATX,2,32 GB,Brown / Black
330447,131763,AM3+,ATX,4,32 GB,Black / Blue
330448,131764,LGA1151,Micro ATX,2,32 GB,Black / Red
330449,131765,LGA1151,ATX,4,128 GB,Black / Silver
330450,131766,LGA1151,Mini ITX,2,32 GB,Black / Red
330451,131767,LGA1151,ATX,4,64 GB,Black
330452,131768,LGA1151,Micro ATX,4,64 GB,Black / Silver
330453,131769,LGA2066,EATX,8,256 GB,Black / Orange
330454,131770,AM3+,ATX,4,32 GB,Black / Silver
330455,131771,LGA1155,Micro ATX,2,16 GB,Multicolor
330456,131772,LGA1151,Micro ATX,4,64 GB,Black / Gray
330457,131773,AM4,Micro ATX,4,64 GB,Brown / Black
330458,131774,LGA1151,Micro ATX,4,64 GB,Red / Black
330459,131775,AM4,ATX,4,64 GB,Black / Silver
330460,131776,LGA1155,Micro ATX,2,16 GB,Blue / White
330461,131777,AM4,Micro ATX,4,64 GB,Green
330462,131778,LGA1151,Mini ITX,2,32 GB,Black / Silver
330463,131779,AM4,ATX,4,64 GB,Black / Orange
330464,131780,LGA1151,ATX,4,64 GB,Black
330465,131781,LGA1151,ATX,4,64 GB,Black / Silver
330466,131782,LGA1151,ATX,4,128 GB,Black / Silver
330467,131783,AM4,ATX,4,64 GB,Silver
330468,131784,AM4,Micro ATX,4,64 GB,Black / Red
330469,131785,sTR4,ATX,8,128 GB,Silver / Black
330470,131786,sTR4,ATX,8,128 GB,Black / Silver
330471,131787,LGA1150,ATX,4,32 GB,Black / White
330472,131788,LGA1151,ATX,4,64 GB,Camo
330473,131789,AM4,ATX,4,64 GB,Black
330474,131790,AM3+,ATX,4,32 GB,Brown / Black
330475,131791,LGA1151,Micro ATX,2,32 GB,Brown / Black
330476,131792,LGA1151,Micro ATX,4,64 GB,Black / White
330477,131793,LGA1151,ATX,4,64 GB,Black / Red
330478,131794,LGA1155,Micro ATX,4,32 GB,Green / Blue
330479,131795,LGA1150,ATX,4,32 GB,
330480,131796,AM4,ATX,4,64 GB,Black / Red
330481,131797,LGA1151,ATX,4,64 GB,Black / Silver
330482,131798,LGA1155,ATX,4,32 GB,Black / Blue
330483,131799,AM4,ATX,4,64 GB,Black / White
330484,131800,AM1,Mini ITX,2,16 GB,Black / Gray
330485,131801,LGA1151,ATX,4,64 GB,Black / Red
330486,131802,LGA1151,Micro ATX,2,32 GB,Black
330487,131803,LGA1151,ATX,4,64 GB,Black / Silver
330488,131804,LGA2066,ATX,8,256 GB,Black / Silver
330489,131805,AM4,ATX,4,64 GB,Black / Red
330490,131806,LGA1151,ATX,4,128 GB,Black / Silver
330491,131807,AM4,ATX,4,64 GB,Black / Silver
330492,131808,LGA1151,Mini ITX,2,32 GB,
330493,131809,LGA1151,ATX,4,128 GB,Black / Silver
330494,131810,LGA1151,Micro ATX,4,64 GB,Black / White
330495,131811,LGA1151,ATX,4,64 GB,Black / Silver
330496,131812,2 x LGA2011,SSI EEB,16,512 GB,Blue / White
330497,131813,LGA1151,ATX,4,64 GB,Black / Silver
330498,131814,AM4,ATX,4,64 GB,Black / White
330499,131815,sTRX4,ATX,8,256 GB,Black / Silver
330500,131816,LGA1151,Micro ATX,4,64 GB,Black / Silver
330501,131817,LGA1151,Micro ATX,2,32 GB,Black / Red
330502,131818,LGA1150,Thin Mini ITX,2,16 GB,Black / Gold
330503,131819,LGA1151,Micro ATX,2,32 GB,Black
330504,131820,LGA2066,ATX,8,128 GB,Black / Silver
330505,131821,AM4,Micro ATX,2,32 GB,Black / Silver
330506,131822,LGA1151,ATX,4,64 GB,Black / Red
330507,131823,LGA1151,Micro ATX,2,32 GB,Silver / Brown
330508,131824,sTR4,EATX,8,128 GB,Black / Silver
330509,131825,LGA1151,ATX,4,64 GB,Black / Silver
330510,131826,LGA1155,Micro ATX,2,16 GB,Black / Blue
330511,131827,LGA2066,Mini ITX,4,64 GB,Black
330512,131828,LGA1151,Micro ATX,2,32 GB,Black / Silver
330513,131829,AM4,ATX,4,64 GB,Black / White
330514,131830,LGA1151,ATX,4,64 GB,Black / Red
330515,131831,LGA1151,Mini ITX,2,32 GB,Black / Silver
330516,131832,AM4,Micro ATX,4,64 GB,White
330517,131833,LGA1150,ATX,4,32 GB,Black / Gold
330518,131834,LGA1151,ATX,4,64 GB,Black / Red
330519,131835,AM4,ATX,4,64 GB,Black / Red
330520,131836,LGA1151,ATX,4,128 GB,Black / Silver
330521,131837,LGA1151,ATX,4,64 GB,Black / Silver
330522,131838,LGA2011-3,SSI CEB,8,128 GB,Black / Silver
330523,131839,LGA1151,ATX,4,64 GB,Black / White
330524,131840,2 x LGA2011-3,ATX,8,512 GB,Black / Green
330525,131841,LGA1150,ATX,4,32 GB,Black / Green
330526,131842,LGA1151,ATX,4,64 GB,Black / Silver
330527,131843,LGA1151,Micro ATX,2,32 GB,Black / Silver
330528,131844,LGA1151,Micro ATX,4,128 GB,White / Black
330529,131845,AM3+,Micro ATX,2,16 GB,Blue / White
330530,131846,LGA2011,ATX,8,64 GB,Brown / Black
330531,131847,LGA1151,Micro ATX,2,32 GB,Black / Red
330532,131848,LGA1151,ATX,4,64 GB,Black / Gold
330533,131849,AM4,ATX,4,64 GB,Black
330534,131850,LGA1150,ATX,4,32 GB,Black / Red
330535,131851,LGA1151,Micro ATX,4,64 GB,Silver / Black
330536,131852,AM4,ATX,4,64 GB,Brown / Red
330537,131853,LGA2066,ATX,8,256 GB,Black
330538,131854,LGA2066,EATX,8,128 GB,Black
330539,131855,LGA1155,ATX,4,32 GB,Blue / White
330540,131856,LGA1151,ATX,4,64 GB,Black
330541,131857,AM3+,Micro ATX,2,16 GB,
330542,131858,AM4,ATX,4,64 GB,Black / Red
330543,131859,sTR4,ATX,8,128 GB,Black
330544,131860,LGA1150,ATX,4,32 GB,Black / Red
330545,131861,LGA1151,ATX,4,64 GB,Black / Gold
330546,131862,AM4,Micro ATX,2,32 GB,Black / Red
330547,131863,LGA1151,ATX,4,64 GB,Red / Black
330548,131864,AM4,Micro ATX,4,64 GB,Black / Yellow
330549,131865,LGA1151,Micro ATX,4,64 GB,Black / White
330550,131866,LGA1151,Micro ATX,4,64 GB,Black / Red
330551,131867,LGA1151,Micro ATX,4,64 GB,Black / White
330552,131868,AM4,ATX,4,64 GB,Black / White
330553,131869,LGA1151,ATX,4,64 GB,Black / White
330554,131870,LGA1151,Micro ATX,2,32 GB,Black
330555,131871,LGA2066,ATX,8,128 GB,Black / Silver
330556,131872,AM4,Mini ITX,2,32 GB,Black / Silver
330557,131873,LGA1151,Micro ATX,2,32 GB,Black / Red
330558,131874,LGA1151,ATX,4,64 GB,Black / White
330559,131875,2 x LGA2011-3 Narrow,SSI EEB,16,1024 GB,Black / Blue
330560,131876,LGA1151,ATX,4,64 GB,Black / Red
330561,131877,LGA1155,ATX,4,32 GB,Black / Blue
330562,131878,AM4,ATX,4,64 GB,Black / Red
330563,131879,LGA1151,Micro ATX,2,32 GB,Black
330564,131880,LGA1151,ATX,4,64 GB,Black / Orange
330565,131881,LGA2066,ATX,8,128 GB,Black / Silver
330566,131882,LGA1151,Micro ATX,2,32 GB,Black / Gold
330567,131883,LGA1151,ATX,4,64 GB,Black / Red
330568,131884,LGA2011-3,EATX,8,128 GB,Black / Blue
330569,131885,LGA775,Micro ATX,4,8 GB,Green / Blue
330570,131886,AM3+,ATX,4,32 GB,Black / Red
330571,131887,LGA1151,ATX,4,64 GB,Black
330572,131888,LGA1151,Micro ATX,2,32 GB,Silver / Brown
330573,131889,LGA2066,ATX,8,128 GB,Black / Silver
330574,131890,AM4,ATX,4,64 GB,Silver / Black
330575,131891,LGA1151,ATX,4,64 GB,Black / Red
330576,131892,LGA2066,ATX,8,128 GB,Black
330577,131893,LGA1150,ATX,4,32 GB,Black / Red
